"","GENE","POS_HG19","POS","TISS","FULL_TISS","TISS_STATE","STATUS"
"6557","CXorf26","75392770",76172935,"WB","whole_blood","inactive","inactive"
"6558","CXorf26","75392770",76172935,"PM","PBMC","inactive","inactive"
"6559","CXorf26","75392770",76172935,"CB","cord_blood","inactive","inactive"
"6560","CXorf26","75392770",76172935,"BS","blood_spot","inactive","inactive"
"6561","CXorf26","75392770",76172935,"KT","kidney_tubule","inactive","inactive"
"6562","MAGEE1","75648045",76427652,"PB","peripheral_blood_leukocytes","inactive","variable"
"6563","MAGEE1","75648045",76427652,"BU","buccal","inactive","variable"
"6564","MAGEE1","75648045",76427652,"BC","buffy_coat","inactive","variable"
"6565","MAGEE1","75648045",76427652,"BL","blood","variable","variable"
"6566","MAGEE1","75648045",76427652,"SA","saliva","inactive","variable"
"6567","MAGEE1","75648045",76427652,"KI","kidney","inactive","variable"
"6568","MAGEE1","75648045",76427652,"MU","muscle","inactive","variable"
"6569","MAGEE1","75648045",76427652,"SF","subcutaneous_fat","inactive","variable"
"6570","MAGEE1","75648045",76427652,"OM","omentum","inactive","variable"
"6571","MAGEE1","75648045",76427652,"ST","stomach","inactive","variable"
"6572","MAGEE1","75648045",76427652,"HA","hair","inactive","variable"
"6573","MAGEE1","75648045",76427652,"HE","heart","inactive","variable"
"6574","MAGEE1","75648045",76427652,"PA","pancreas","inactive","variable"
"6575","MAGEE1","75648045",76427652,"AD","adrenal","inactive","variable"
"6576","MAGEE1","75648045",76427652,"SL","spleen","inactive","variable"
"6577","MAGEE1","75648045",76427652,"LU","lung","inactive","variable"
"6578","MAGEE1","75648045",76427652,"LI","liver","inactive","variable"
"6579","MAGEE1","75648045",76427652,"PC","brain_prefrontal_cortex","inactive","variable"
"6580","MAGEE1","75648045",76427652,"BR","brain","uncalled","variable"
"6581","MAGEE1","75648045",76427652,"B1","brain10","inactive","variable"
"6582","MAGEE1","75648045",76427652,"B2","brain20","inactive","variable"
"6583","MAGEE1","75648045",76427652,"B7","brain7","inactive","variable"
"6584","MAGEE1","75648045",76427652,"WB","whole_blood","inactive","variable"
"6585","MAGEE1","75648045",76427652,"PM","PBMC","inactive","variable"
"6586","MAGEE1","75648045",76427652,"CB","cord_blood","inactive","variable"
"6587","MAGEE1","75648045",76427652,"BS","blood_spot","inactive","variable"
"6588","MAGEE1","75648045",76427652,"KT","kidney_tubule","inactive","variable"
"6589","ATRX","77041718",77786232,"PB","peripheral_blood_leukocytes","inactive","inactive"
"6590","ATRX","77041718",77786232,"BU","buccal","inactive","inactive"
"6591","ATRX","77041718",77786232,"BC","buffy_coat","inactive","inactive"
"6592","ATRX","77041718",77786232,"BL","blood","inactive","inactive"
"6593","ATRX","77041718",77786232,"SA","saliva","inactive","inactive"
"6594","ATRX","77041718",77786232,"KI","kidney","inactive","inactive"
"6595","ATRX","77041718",77786232,"MU","muscle","inactive","inactive"
"6596","ATRX","77041718",77786232,"SF","subcutaneous_fat","inactive","inactive"
"6597","ATRX","77041718",77786232,"OM","omentum","inactive","inactive"
"6598","ATRX","77041718",77786232,"ST","stomach","inactive","inactive"
"6599","ATRX","77041718",77786232,"HA","hair","inactive","inactive"
"6600","ATRX","77041718",77786232,"HE","heart","inactive","inactive"
"6601","ATRX","77041718",77786232,"PA","pancreas","inactive","inactive"
"6602","ATRX","77041718",77786232,"AD","adrenal","inactive","inactive"
"6603","ATRX","77041718",77786232,"SL","spleen","inactive","inactive"
"6604","ATRX","77041718",77786232,"LU","lung","inactive","inactive"
"6605","ATRX","77041718",77786232,"LI","liver","inactive","inactive"
"6606","ATRX","77041718",77786232,"PC","brain_prefrontal_cortex","inactive","inactive"
"6607","ATRX","77041718",77786232,"BR","brain","inactive","inactive"
"6608","ATRX","77041718",77786232,"B1","brain10","inactive","inactive"
"6609","ATRX","77041718",77786232,"B2","brain20","inactive","inactive"
"6610","ATRX","77041718",77786232,"B7","brain7","inactive","inactive"
"6611","ATRX","77041718",77786232,"WB","whole_blood","inactive","inactive"
"6612","ATRX","77041718",77786232,"PM","PBMC","inactive","inactive"
"6613","ATRX","77041718",77786232,"CB","cord_blood","inactive","inactive"
"6614","ATRX","77041718",77786232,"BS","blood_spot","inactive","inactive"
"6615","ATRX","77041718",77786232,"KT","kidney_tubule","inactive","inactive"
"6616","MAGT1","77151064",77895567,"PB","peripheral_blood_leukocytes","inactive","inactive"
"6617","MAGT1","77151064",77895567,"BU","buccal","inactive","inactive"
"6618","MAGT1","77151064",77895567,"BC","buffy_coat","inactive","inactive"
"6619","MAGT1","77151064",77895567,"BL","blood","inactive","inactive"
"6620","MAGT1","77151064",77895567,"SA","saliva","inactive","inactive"
"6621","MAGT1","77151064",77895567,"KI","kidney","inactive","inactive"
"6622","MAGT1","77151064",77895567,"MU","muscle","inactive","inactive"
"6623","MAGT1","77151064",77895567,"SF","subcutaneous_fat","inactive","inactive"
"6624","MAGT1","77151064",77895567,"OM","omentum","inactive","inactive"
"6625","MAGT1","77151064",77895567,"ST","stomach","inactive","inactive"
"6626","MAGT1","77151064",77895567,"HA","hair","inactive","inactive"
"6627","MAGT1","77151064",77895567,"HE","heart","inactive","inactive"
"6628","MAGT1","77151064",77895567,"PA","pancreas","inactive","inactive"
"6629","MAGT1","77151064",77895567,"AD","adrenal","inactive","inactive"
"6630","MAGT1","77151064",77895567,"SL","spleen","inactive","inactive"
"6631","MAGT1","77151064",77895567,"LU","lung","inactive","inactive"
"6632","MAGT1","77151064",77895567,"LI","liver","inactive","inactive"
"6633","MAGT1","77151064",77895567,"PC","brain_prefrontal_cortex","inactive","inactive"
"6634","MAGT1","77151064",77895567,"BR","brain","inactive","inactive"
"6635","MAGT1","77151064",77895567,"B1","brain10","inactive","inactive"
"6636","MAGT1","77151064",77895567,"B2","brain20","inactive","inactive"
"6637","MAGT1","77151064",77895567,"B7","brain7","inactive","inactive"
"6638","MAGT1","77151064",77895567,"WB","whole_blood","inactive","inactive"
"6639","MAGT1","77151064",77895567,"PM","PBMC","inactive","inactive"
"6640","MAGT1","77151064",77895567,"CB","cord_blood","inactive","inactive"
"6641","MAGT1","77151064",77895567,"BS","blood_spot","inactive","inactive"
"6642","MAGT1","77151064",77895567,"KT","kidney_tubule","inactive","inactive"
"6643","ATP7A","77166193",77910696,"PB","peripheral_blood_leukocytes","inactive","inactive"
"6644","ATP7A","77166193",77910696,"BU","buccal","inactive","inactive"
"6645","ATP7A","77166193",77910696,"BC","buffy_coat","inactive","inactive"
"6646","ATP7A","77166193",77910696,"BL","blood","inactive","inactive"
"6647","ATP7A","77166193",77910696,"SA","saliva","inactive","inactive"
"6648","ATP7A","77166193",77910696,"KI","kidney","inactive","inactive"
"6649","ATP7A","77166193",77910696,"MU","muscle","inactive","inactive"
"6650","ATP7A","77166193",77910696,"SF","subcutaneous_fat","inactive","inactive"
"6651","ATP7A","77166193",77910696,"OM","omentum","inactive","inactive"
"6652","ATP7A","77166193",77910696,"ST","stomach","inactive","inactive"
"6653","ATP7A","77166193",77910696,"HA","hair","inactive","inactive"
"6654","ATP7A","77166193",77910696,"HE","heart","inactive","inactive"
"6655","ATP7A","77166193",77910696,"PA","pancreas","inactive","inactive"
"6656","ATP7A","77166193",77910696,"AD","adrenal","inactive","inactive"
"6657","ATP7A","77166193",77910696,"SL","spleen","inactive","inactive"
"6658","ATP7A","77166193",77910696,"LU","lung","inactive","inactive"
"6659","ATP7A","77166193",77910696,"LI","liver","inactive","inactive"
"6660","ATP7A","77166193",77910696,"PC","brain_prefrontal_cortex","inactive","inactive"
"6661","ATP7A","77166193",77910696,"BR","brain","inactive","inactive"
"6662","ATP7A","77166193",77910696,"B1","brain10","inactive","inactive"
"6663","ATP7A","77166193",77910696,"B2","brain20","inactive","inactive"
"6664","ATP7A","77166193",77910696,"B7","brain7","inactive","inactive"
"6665","ATP7A","77166193",77910696,"WB","whole_blood","inactive","inactive"
"6666","ATP7A","77166193",77910696,"PM","PBMC","inactive","inactive"
"6667","ATP7A","77166193",77910696,"CB","cord_blood","inactive","inactive"
"6668","ATP7A","77166193",77910696,"BS","blood_spot","inactive","inactive"
"6669","ATP7A","77166193",77910696,"KT","kidney_tubule","inactive","inactive"
"6670","PGK1","77359665",78104168,"PB","peripheral_blood_leukocytes","inactive","inactive"
"6671","PGK1","77359665",78104168,"BU","buccal","inactive","inactive"
"6672","PGK1","77359665",78104168,"BC","buffy_coat","inactive","inactive"
"6673","PGK1","77359665",78104168,"BL","blood","inactive","inactive"
"6674","PGK1","77359665",78104168,"SA","saliva","inactive","inactive"
"6675","PGK1","77359665",78104168,"KI","kidney","inactive","inactive"
"6676","PGK1","77359665",78104168,"MU","muscle","inactive","inactive"
"6677","PGK1","77359665",78104168,"SF","subcutaneous_fat","inactive","inactive"
"6678","PGK1","77359665",78104168,"OM","omentum","inactive","inactive"
"6679","PGK1","77359665",78104168,"ST","stomach","inactive","inactive"
"6680","PGK1","77359665",78104168,"HA","hair","inactive","inactive"
"6681","PGK1","77359665",78104168,"HE","heart","inactive","inactive"
"6682","PGK1","77359665",78104168,"PA","pancreas","inactive","inactive"
"6683","PGK1","77359665",78104168,"AD","adrenal","inactive","inactive"
"6684","PGK1","77359665",78104168,"SL","spleen","inactive","inactive"
"6685","PGK1","77359665",78104168,"LU","lung","inactive","inactive"
"6686","PGK1","77359665",78104168,"LI","liver","inactive","inactive"
"6687","PGK1","77359665",78104168,"PC","brain_prefrontal_cortex","inactive","inactive"
"6688","PGK1","77359665",78104168,"BR","brain","inactive","inactive"
"6689","PGK1","77359665",78104168,"B1","brain10","inactive","inactive"
"6690","PGK1","77359665",78104168,"B2","brain20","inactive","inactive"
"6691","PGK1","77359665",78104168,"B7","brain7","inactive","inactive"
"6692","PGK1","77359665",78104168,"WB","whole_blood","inactive","inactive"
"6693","PGK1","77359665",78104168,"PM","PBMC","inactive","inactive"
"6694","PGK1","77359665",78104168,"CB","cord_blood","inactive","inactive"
"6695","PGK1","77359665",78104168,"BS","blood_spot","inactive","inactive"
"6696","PGK1","77359665",78104168,"KT","kidney_tubule","inactive","inactive"
"6697","TAF9B","77395178",78139681,"PB","peripheral_blood_leukocytes","inactive","inactive"
"6698","TAF9B","77395178",78139681,"BU","buccal","inactive","inactive"
"6699","TAF9B","77395178",78139681,"BC","buffy_coat","inactive","inactive"
"6700","TAF9B","77395178",78139681,"BL","blood","inactive","inactive"
"6701","TAF9B","77395178",78139681,"SA","saliva","inactive","inactive"
"6702","TAF9B","77395178",78139681,"KI","kidney","inactive","inactive"
"6703","TAF9B","77395178",78139681,"MU","muscle","inactive","inactive"
"6704","TAF9B","77395178",78139681,"SF","subcutaneous_fat","inactive","inactive"
"6705","TAF9B","77395178",78139681,"OM","omentum","inactive","inactive"
"6706","TAF9B","77395178",78139681,"ST","stomach","inactive","inactive"
"6707","TAF9B","77395178",78139681,"HA","hair","inactive","inactive"
"6708","TAF9B","77395178",78139681,"HE","heart","inactive","inactive"
"6709","TAF9B","77395178",78139681,"PA","pancreas","inactive","inactive"
"6710","TAF9B","77395178",78139681,"AD","adrenal","inactive","inactive"
"6711","TAF9B","77395178",78139681,"SL","spleen","inactive","inactive"
"6712","TAF9B","77395178",78139681,"LU","lung","inactive","inactive"
"6713","TAF9B","77395178",78139681,"LI","liver","inactive","inactive"
"6714","TAF9B","77395178",78139681,"PC","brain_prefrontal_cortex","inactive","inactive"
"6715","TAF9B","77395178",78139681,"BR","brain","inactive","inactive"
"6716","TAF9B","77395178",78139681,"B1","brain10","inactive","inactive"
"6717","TAF9B","77395178",78139681,"B2","brain20","inactive","inactive"
"6718","TAF9B","77395178",78139681,"B7","brain7","inactive","inactive"
"6719","TAF9B","77395178",78139681,"WB","whole_blood","inactive","inactive"
"6720","TAF9B","77395178",78139681,"PM","PBMC","inactive","inactive"
"6721","TAF9B","77395178",78139681,"CB","cord_blood","inactive","inactive"
"6722","TAF9B","77395178",78139681,"BS","blood_spot","inactive","inactive"
"6723","TAF9B","77395178",78139681,"KT","kidney_tubule","inactive","inactive"
"6724","TBX22","79277741",80022242,"PB","peripheral_blood_leukocytes","inactive","inactive"
"6725","TBX22","79277741",80022242,"BU","buccal","inactive","inactive"
"6726","TBX22","79277741",80022242,"BC","buffy_coat","inactive","inactive"
"6727","TBX22","79277741",80022242,"BL","blood","inactive","inactive"
"6728","TBX22","79277741",80022242,"SA","saliva","inactive","inactive"
"6729","TBX22","79277741",80022242,"KI","kidney","inactive","inactive"
"6730","TBX22","79277741",80022242,"MU","muscle","inactive","inactive"
"6731","TBX22","79277741",80022242,"SF","subcutaneous_fat","inactive","inactive"
"6732","TBX22","79277741",80022242,"OM","omentum","inactive","inactive"
"6733","TBX22","79277741",80022242,"ST","stomach","inactive","inactive"
"6734","TBX22","79277741",80022242,"HA","hair","inactive","inactive"
"6735","TBX22","79277741",80022242,"HE","heart","inactive","inactive"
"6736","TBX22","79277741",80022242,"PA","pancreas","inactive","inactive"
"6737","TBX22","79277741",80022242,"AD","adrenal","inactive","inactive"
"6738","TBX22","79277741",80022242,"SL","spleen","inactive","inactive"
"6739","TBX22","79277741",80022242,"LU","lung","inactive","inactive"
"6740","TBX22","79277741",80022242,"LI","liver","inactive","inactive"
"6741","TBX22","79277741",80022242,"PC","brain_prefrontal_cortex","inactive","inactive"
"6742","TBX22","79277741",80022242,"BR","brain","inactive","inactive"
"6743","TBX22","79277741",80022242,"B1","brain10","inactive","inactive"
"6744","TBX22","79277741",80022242,"B2","brain20","inactive","inactive"
"6745","TBX22","79277741",80022242,"B7","brain7","inactive","inactive"
"6746","TBX22","79277741",80022242,"WB","whole_blood","inactive","inactive"
"6747","TBX22","79277741",80022242,"PM","PBMC","inactive","inactive"
"6748","TBX22","79277741",80022242,"CB","cord_blood","inactive","inactive"
"6749","TBX22","79277741",80022242,"BS","blood_spot","inactive","inactive"
"6750","TBX22","79277741",80022242,"KT","kidney_tubule","inactive","inactive"
"6751","BRWD3","80064412",80808913,"PB","peripheral_blood_leukocytes","inactive","inactive"
"6752","BRWD3","80064412",80808913,"BU","buccal","inactive","inactive"
"6753","BRWD3","80064412",80808913,"BC","buffy_coat","inactive","inactive"
"6754","BRWD3","80064412",80808913,"BL","blood","inactive","inactive"
"6755","BRWD3","80064412",80808913,"SA","saliva","inactive","inactive"
"6756","BRWD3","80064412",80808913,"KI","kidney","inactive","inactive"
"6757","BRWD3","80064412",80808913,"MU","muscle","inactive","inactive"
"6758","BRWD3","80064412",80808913,"SF","subcutaneous_fat","inactive","inactive"
"6759","BRWD3","80064412",80808913,"OM","omentum","inactive","inactive"
"6760","BRWD3","80064412",80808913,"ST","stomach","inactive","inactive"
"6761","BRWD3","80064412",80808913,"HA","hair","inactive","inactive"
"6762","BRWD3","80064412",80808913,"HE","heart","inactive","inactive"
"6763","BRWD3","80064412",80808913,"PA","pancreas","inactive","inactive"
"6764","BRWD3","80064412",80808913,"AD","adrenal","inactive","inactive"
"6765","BRWD3","80064412",80808913,"SL","spleen","inactive","inactive"
"6766","BRWD3","80064412",80808913,"LU","lung","inactive","inactive"
"6767","BRWD3","80064412",80808913,"LI","liver","inactive","inactive"
"6768","BRWD3","80064412",80808913,"PC","brain_prefrontal_cortex","inactive","inactive"
"6769","BRWD3","80064412",80808913,"BR","brain","inactive","inactive"
"6770","BRWD3","80064412",80808913,"B1","brain10","inactive","inactive"
"6771","BRWD3","80064412",80808913,"B2","brain20","inactive","inactive"
"6772","BRWD3","80064412",80808913,"B7","brain7","inactive","inactive"
"6773","BRWD3","80064412",80808913,"WB","whole_blood","inactive","inactive"
"6774","BRWD3","80064412",80808913,"PM","PBMC","inactive","inactive"
"6775","BRWD3","80064412",80808913,"CB","cord_blood","inactive","inactive"
"6776","BRWD3","80064412",80808913,"BS","blood_spot","inactive","inactive"
"6777","BRWD3","80064412",80808913,"KT","kidney_tubule","inactive","inactive"
"6778","BRWD3","80065232",80809733,"PB","peripheral_blood_leukocytes","inactive","inactive"
"6779","BRWD3","80065232",80809733,"BU","buccal","inactive","inactive"
"6780","BRWD3","80065232",80809733,"BC","buffy_coat","inactive","inactive"
"6781","BRWD3","80065232",80809733,"BL","blood","inactive","inactive"
"6782","BRWD3","80065232",80809733,"SA","saliva","inactive","inactive"
"6783","BRWD3","80065232",80809733,"KI","kidney","inactive","inactive"
"6784","BRWD3","80065232",80809733,"MU","muscle","inactive","inactive"
"6785","BRWD3","80065232",80809733,"SF","subcutaneous_fat","inactive","inactive"
"6786","BRWD3","80065232",80809733,"OM","omentum","inactive","inactive"
"6787","BRWD3","80065232",80809733,"ST","stomach","inactive","inactive"
"6788","BRWD3","80065232",80809733,"HA","hair","inactive","inactive"
"6789","BRWD3","80065232",80809733,"HE","heart","inactive","inactive"
"6790","BRWD3","80065232",80809733,"PA","pancreas","inactive","inactive"
"6791","BRWD3","80065232",80809733,"AD","adrenal","inactive","inactive"
"6792","BRWD3","80065232",80809733,"SL","spleen","inactive","inactive"
"6793","BRWD3","80065232",80809733,"LU","lung","inactive","inactive"
"6794","BRWD3","80065232",80809733,"LI","liver","inactive","inactive"
"6795","BRWD3","80065232",80809733,"PC","brain_prefrontal_cortex","inactive","inactive"
"6796","BRWD3","80065232",80809733,"BR","brain","inactive","inactive"
"6797","BRWD3","80065232",80809733,"B1","brain10","inactive","inactive"
"6798","BRWD3","80065232",80809733,"B2","brain20","inactive","inactive"
"6799","BRWD3","80065232",80809733,"B7","brain7","inactive","inactive"
"6800","BRWD3","80065232",80809733,"WB","whole_blood","inactive","inactive"
"6801","BRWD3","80065232",80809733,"PM","PBMC","inactive","inactive"
"6802","BRWD3","80065232",80809733,"CB","cord_blood","inactive","inactive"
"6803","BRWD3","80065232",80809733,"BS","blood_spot","inactive","inactive"
"6804","BRWD3","80065232",80809733,"KT","kidney_tubule","inactive","inactive"
"6805","HMGN5","80457440",81201941,"PB","peripheral_blood_leukocytes","uncalled","variable"
"6806","HMGN5","80457440",81201941,"BU","buccal","uncalled","variable"
"6807","HMGN5","80457440",81201941,"BC","buffy_coat","uncalled","variable"
"6808","HMGN5","80457440",81201941,"BL","blood","escape","variable"
"6809","HMGN5","80457440",81201941,"SA","saliva","uncalled","variable"
"6810","HMGN5","80457440",81201941,"KI","kidney","uncalled","variable"
"6811","HMGN5","80457440",81201941,"MU","muscle","escape","variable"
"6812","HMGN5","80457440",81201941,"SF","subcutaneous_fat","escape","variable"
"6813","HMGN5","80457440",81201941,"OM","omentum","escape","variable"
"6814","HMGN5","80457440",81201941,"ST","stomach","uncalled","variable"
"6815","HMGN5","80457440",81201941,"HA","hair","escape","variable"
"6816","HMGN5","80457440",81201941,"HE","heart","uncalled","variable"
"6817","HMGN5","80457440",81201941,"PA","pancreas","uncalled","variable"
"6818","HMGN5","80457440",81201941,"AD","adrenal","escape","variable"
"6819","HMGN5","80457440",81201941,"SL","spleen","escape","variable"
"6820","HMGN5","80457440",81201941,"LU","lung","uncalled","variable"
"6821","HMGN5","80457440",81201941,"LI","liver","uncalled","variable"
"6822","HMGN5","80457440",81201941,"PC","brain_prefrontal_cortex","escape","variable"
"6823","HMGN5","80457440",81201941,"BR","brain","escape","variable"
"6824","HMGN5","80457440",81201941,"B1","brain10","escape","variable"
"6825","HMGN5","80457440",81201941,"B2","brain20","escape","variable"
"6826","HMGN5","80457440",81201941,"B7","brain7","uncalled","variable"
"6827","HMGN5","80457440",81201941,"WB","whole_blood","variable","variable"
"6828","HMGN5","80457440",81201941,"PM","PBMC","uncalled","variable"
"6829","HMGN5","80457440",81201941,"CB","cord_blood","variable","variable"
"6830","HMGN5","80457440",81201941,"BS","blood_spot","uncalled","variable"
"6831","HMGN5","80457440",81201941,"KT","kidney_tubule","escape","variable"
"6832","POU3F4","82763268",83508260,"PB","peripheral_blood_leukocytes","inactive","inactive"
"6833","POU3F4","82763268",83508260,"BU","buccal","inactive","inactive"
"6834","POU3F4","82763268",83508260,"BC","buffy_coat","inactive","inactive"
"6835","POU3F4","82763268",83508260,"BL","blood","inactive","inactive"
"6836","POU3F4","82763268",83508260,"SA","saliva","inactive","inactive"
"6837","POU3F4","82763268",83508260,"KI","kidney","inactive","inactive"
"6838","POU3F4","82763268",83508260,"MU","muscle","inactive","inactive"
"6839","POU3F4","82763268",83508260,"SF","subcutaneous_fat","inactive","inactive"
"6840","POU3F4","82763268",83508260,"OM","omentum","inactive","inactive"
"6841","POU3F4","82763268",83508260,"ST","stomach","inactive","inactive"
"6842","POU3F4","82763268",83508260,"HA","hair","inactive","inactive"
"6843","POU3F4","82763268",83508260,"HE","heart","inactive","inactive"
"6844","POU3F4","82763268",83508260,"PA","pancreas","inactive","inactive"
"6845","POU3F4","82763268",83508260,"AD","adrenal","inactive","inactive"
"6846","POU3F4","82763268",83508260,"SL","spleen","inactive","inactive"
"6847","POU3F4","82763268",83508260,"LU","lung","inactive","inactive"
"6848","POU3F4","82763268",83508260,"LI","liver","inactive","inactive"
"6849","POU3F4","82763268",83508260,"PC","brain_prefrontal_cortex","inactive","inactive"
"6850","POU3F4","82763268",83508260,"BR","brain","inactive","inactive"
"6851","POU3F4","82763268",83508260,"B1","brain10","inactive","inactive"
"6852","POU3F4","82763268",83508260,"B2","brain20","inactive","inactive"
"6853","POU3F4","82763268",83508260,"B7","brain7","inactive","inactive"
"6854","POU3F4","82763268",83508260,"WB","whole_blood","inactive","inactive"
"6855","POU3F4","82763268",83508260,"PM","PBMC","inactive","inactive"
"6856","POU3F4","82763268",83508260,"CB","cord_blood","inactive","inactive"
"6857","POU3F4","82763268",83508260,"BS","blood_spot","inactive","inactive"
"6858","POU3F4","82763268",83508260,"KT","kidney_tubule","inactive","inactive"
"6859","RPS6KA6","83442942",84187934,"PB","peripheral_blood_leukocytes","inactive","inactive"
"6860","RPS6KA6","83442942",84187934,"BU","buccal","inactive","inactive"
"6861","RPS6KA6","83442942",84187934,"BC","buffy_coat","inactive","inactive"
"6862","RPS6KA6","83442942",84187934,"BL","blood","inactive","inactive"
"6863","RPS6KA6","83442942",84187934,"SA","saliva","inactive","inactive"
"6864","RPS6KA6","83442942",84187934,"KI","kidney","inactive","inactive"
"6865","RPS6KA6","83442942",84187934,"MU","muscle","inactive","inactive"
"6866","RPS6KA6","83442942",84187934,"SF","subcutaneous_fat","inactive","inactive"
"6867","RPS6KA6","83442942",84187934,"OM","omentum","inactive","inactive"
"6868","RPS6KA6","83442942",84187934,"ST","stomach","inactive","inactive"
"6869","RPS6KA6","83442942",84187934,"HA","hair","inactive","inactive"
"6870","RPS6KA6","83442942",84187934,"HE","heart","inactive","inactive"
"6871","RPS6KA6","83442942",84187934,"PA","pancreas","inactive","inactive"
"6872","RPS6KA6","83442942",84187934,"AD","adrenal","inactive","inactive"
"6873","RPS6KA6","83442942",84187934,"SL","spleen","inactive","inactive"
"6874","RPS6KA6","83442942",84187934,"LU","lung","inactive","inactive"
"6875","RPS6KA6","83442942",84187934,"LI","liver","inactive","inactive"
"6876","RPS6KA6","83442942",84187934,"PC","brain_prefrontal_cortex","inactive","inactive"
"6877","RPS6KA6","83442942",84187934,"BR","brain","inactive","inactive"
"6878","RPS6KA6","83442942",84187934,"B1","brain10","inactive","inactive"
"6879","RPS6KA6","83442942",84187934,"B2","brain20","inactive","inactive"
"6880","RPS6KA6","83442942",84187934,"B7","brain7","inactive","inactive"
"6881","RPS6KA6","83442942",84187934,"WB","whole_blood","inactive","inactive"
"6882","RPS6KA6","83442942",84187934,"PM","PBMC","inactive","inactive"
"6883","RPS6KA6","83442942",84187934,"CB","cord_blood","inactive","inactive"
"6884","RPS6KA6","83442942",84187934,"BS","blood_spot","inactive","inactive"
"6885","RPS6KA6","83442942",84187934,"KT","kidney_tubule","inactive","inactive"
"6886","HDX","83757486",84502478,"PB","peripheral_blood_leukocytes","inactive","inactive"
"6887","HDX","83757486",84502478,"BU","buccal","inactive","inactive"
"6888","HDX","83757486",84502478,"BC","buffy_coat","inactive","inactive"
"6889","HDX","83757486",84502478,"BL","blood","inactive","inactive"
"6890","HDX","83757486",84502478,"SA","saliva","inactive","inactive"
"6891","HDX","83757486",84502478,"KI","kidney","inactive","inactive"
"6892","HDX","83757486",84502478,"MU","muscle","inactive","inactive"
"6893","HDX","83757486",84502478,"SF","subcutaneous_fat","inactive","inactive"
"6894","HDX","83757486",84502478,"OM","omentum","inactive","inactive"
"6895","HDX","83757486",84502478,"ST","stomach","inactive","inactive"
"6896","HDX","83757486",84502478,"HA","hair","inactive","inactive"
"6897","HDX","83757486",84502478,"HE","heart","inactive","inactive"
"6898","HDX","83757486",84502478,"PA","pancreas","inactive","inactive"
"6899","HDX","83757486",84502478,"AD","adrenal","inactive","inactive"
"6900","HDX","83757486",84502478,"SL","spleen","inactive","inactive"
"6901","HDX","83757486",84502478,"LU","lung","inactive","inactive"
"6902","HDX","83757486",84502478,"LI","liver","inactive","inactive"
"6903","HDX","83757486",84502478,"PC","brain_prefrontal_cortex","inactive","inactive"
"6904","HDX","83757486",84502478,"BR","brain","inactive","inactive"
"6905","HDX","83757486",84502478,"B1","brain10","inactive","inactive"
"6906","HDX","83757486",84502478,"B2","brain20","inactive","inactive"
"6907","HDX","83757486",84502478,"B7","brain7","inactive","inactive"
"6908","HDX","83757486",84502478,"WB","whole_blood","inactive","inactive"
"6909","HDX","83757486",84502478,"PM","PBMC","inactive","inactive"
"6910","HDX","83757486",84502478,"CB","cord_blood","inactive","inactive"
"6911","HDX","83757486",84502478,"BS","blood_spot","inactive","inactive"
"6912","HDX","83757486",84502478,"KT","kidney_tubule","inactive","inactive"
"6913","APOOL","84258897",85003891,"PB","peripheral_blood_leukocytes","inactive","variable"
"6914","APOOL","84258897",85003891,"BU","buccal","inactive","variable"
"6915","APOOL","84258897",85003891,"BC","buffy_coat","inactive","variable"
"6916","APOOL","84258897",85003891,"BL","blood","variable","variable"
"6917","APOOL","84258897",85003891,"SA","saliva","inactive","variable"
"6918","APOOL","84258897",85003891,"KI","kidney","inactive","variable"
"6919","APOOL","84258897",85003891,"MU","muscle","inactive","variable"
"6920","APOOL","84258897",85003891,"SF","subcutaneous_fat","inactive","variable"
"6921","APOOL","84258897",85003891,"OM","omentum","inactive","variable"
"6922","APOOL","84258897",85003891,"ST","stomach","inactive","variable"
"6923","APOOL","84258897",85003891,"HA","hair","inactive","variable"
"6924","APOOL","84258897",85003891,"HE","heart","inactive","variable"
"6925","APOOL","84258897",85003891,"PA","pancreas","inactive","variable"
"6926","APOOL","84258897",85003891,"AD","adrenal","inactive","variable"
"6927","APOOL","84258897",85003891,"SL","spleen","inactive","variable"
"6928","APOOL","84258897",85003891,"LU","lung","inactive","variable"
"6929","APOOL","84258897",85003891,"LI","liver","inactive","variable"
"6930","APOOL","84258897",85003891,"PC","brain_prefrontal_cortex","inactive","variable"
"6931","APOOL","84258897",85003891,"BR","brain","inactive","variable"
"6932","APOOL","84258897",85003891,"B1","brain10","inactive","variable"
"6933","APOOL","84258897",85003891,"B2","brain20","inactive","variable"
"6934","APOOL","84258897",85003891,"B7","brain7","inactive","variable"
"6935","APOOL","84258897",85003891,"WB","whole_blood","variable","variable"
"6936","APOOL","84258897",85003891,"PM","PBMC","inactive","variable"
"6937","APOOL","84258897",85003891,"CB","cord_blood","inactive","variable"
"6938","APOOL","84258897",85003891,"BS","blood_spot","inactive","variable"
"6939","APOOL","84258897",85003891,"KT","kidney_tubule","inactive","variable"
"6940","ZNF711","84498996",85243990,"PB","peripheral_blood_leukocytes","inactive","variable"
"6941","ZNF711","84498996",85243990,"BU","buccal","inactive","variable"
"6942","ZNF711","84498996",85243990,"BC","buffy_coat","inactive","variable"
"6943","ZNF711","84498996",85243990,"BL","blood","inactive","variable"
"6944","ZNF711","84498996",85243990,"SA","saliva","inactive","variable"
"6945","ZNF711","84498996",85243990,"KI","kidney","inactive","variable"
