gene,samp_state,sample,start
KCND1,inactive,buccal,48971843
KCND1,variable,buffy_coat,48971843
KCND1,inactive,blood,48971843
KCND1,inactive,saliva,48971843
KCND1,inactive,kidney,48971843
KCND1,inactive,muscle,48971843
KCND1,inactive,subcutaneous_fat,48971843
KCND1,inactive,omentum,48971843
KCND1,inactive,stomach,48971843
KCND1,inactive,hair,48971843
KCND1,inactive,heart,48971843
KCND1,inactive,pancreas,48971843
KCND1,inactive,adrenal,48971843
KCND1,inactive,spleen,48971843
KCND1,inactive,lung,48971843
KCND1,inactive,liver,48971843
KCND1,inactive,brain_prefrontal_cortex,48971843
KCND1,inactive,brain,48971843
KCND1,inactive,brain10,48971843
KCND1,inactive,brain20,48971843
KCND1,inactive,brain7,48971843
KCND1,variable,whole_blood,48971843
KCND1,inactive,PBMC,48971843
KCND1,inactive,cord_blood,48971843
KCND1,inactive,blood_spot,48971843
KCND1,inactive,kidney_tubule,48971843
GRIPAP1,inactive,peripheral_blood_leukocytes,49002263
GRIPAP1,inactive,buccal,49002263
GRIPAP1,inactive,buffy_coat,49002263
GRIPAP1,inactive,blood,49002263
GRIPAP1,inactive,saliva,49002263
GRIPAP1,inactive,kidney,49002263
GRIPAP1,inactive,muscle,49002263
GRIPAP1,inactive,subcutaneous_fat,49002263
GRIPAP1,inactive,omentum,49002263
GRIPAP1,inactive,stomach,49002263
GRIPAP1,inactive,hair,49002263
GRIPAP1,inactive,heart,49002263
GRIPAP1,inactive,pancreas,49002263
GRIPAP1,inactive,adrenal,49002263
GRIPAP1,inactive,spleen,49002263
GRIPAP1,inactive,lung,49002263
GRIPAP1,inactive,liver,49002263
GRIPAP1,inactive,brain_prefrontal_cortex,49002263
GRIPAP1,inactive,brain,49002263
GRIPAP1,inactive,brain10,49002263
GRIPAP1,inactive,brain20,49002263
GRIPAP1,inactive,brain7,49002263
GRIPAP1,inactive,whole_blood,49002263
GRIPAP1,inactive,PBMC,49002263
GRIPAP1,inactive,cord_blood,49002263
GRIPAP1,inactive,blood_spot,49002263
GRIPAP1,inactive,kidney_tubule,49002263
TFE3,inactive,peripheral_blood_leukocytes,49043463
TFE3,inactive,buccal,49043463
TFE3,variable,buffy_coat,49043463
TFE3,variable,blood,49043463
TFE3,inactive,saliva,49043463
TFE3,inactive,kidney,49043463
TFE3,inactive,muscle,49043463
TFE3,inactive,subcutaneous_fat,49043463
TFE3,inactive,omentum,49043463
TFE3,inactive,stomach,49043463
TFE3,inactive,hair,49043463
TFE3,inactive,heart,49043463
TFE3,inactive,pancreas,49043463
TFE3,inactive,adrenal,49043463
TFE3,inactive,spleen,49043463
TFE3,inactive,lung,49043463
TFE3,inactive,liver,49043463
TFE3,inactive,brain_prefrontal_cortex,49043463
TFE3,inactive,brain,49043463
TFE3,inactive,brain10,49043463
TFE3,inactive,brain20,49043463
TFE3,inactive,brain7,49043463
TFE3,inactive,whole_blood,49043463
TFE3,inactive,PBMC,49043463
TFE3,inactive,cord_blood,49043463
TFE3,inactive,blood_spot,49043463
TFE3,inactive,kidney_tubule,49043463
PRAF2,inactive,peripheral_blood_leukocytes,49074002
PRAF2,inactive,buccal,49074002
PRAF2,inactive,buffy_coat,49074002
PRAF2,inactive,blood,49074002
PRAF2,inactive,saliva,49074002
PRAF2,inactive,kidney,49074002
PRAF2,inactive,muscle,49074002
PRAF2,inactive,subcutaneous_fat,49074002
PRAF2,inactive,omentum,49074002
PRAF2,inactive,stomach,49074002
PRAF2,inactive,hair,49074002
PRAF2,inactive,heart,49074002
PRAF2,inactive,pancreas,49074002
PRAF2,inactive,adrenal,49074002
PRAF2,inactive,spleen,49074002
PRAF2,inactive,lung,49074002
PRAF2,inactive,liver,49074002
PRAF2,inactive,brain_prefrontal_cortex,49074002
PRAF2,inactive,brain,49074002
PRAF2,inactive,brain10,49074002
PRAF2,inactive,brain20,49074002
PRAF2,inactive,brain7,49074002
PRAF2,inactive,whole_blood,49074002
PRAF2,inactive,PBMC,49074002
PRAF2,inactive,cord_blood,49074002
PRAF2,inactive,blood_spot,49074002
PRAF2,inactive,kidney_tubule,49074002
WDR45,inactive,peripheral_blood_leukocytes,49080096
WDR45,inactive,buccal,49080096
WDR45,inactive,buffy_coat,49080096
WDR45,inactive,blood,49080096
WDR45,inactive,saliva,49080096
WDR45,inactive,kidney,49080096
WDR45,inactive,muscle,49080096
WDR45,inactive,subcutaneous_fat,49080096
WDR45,inactive,omentum,49080096
WDR45,inactive,stomach,49080096
WDR45,inactive,hair,49080096
WDR45,inactive,heart,49080096
WDR45,inactive,pancreas,49080096
WDR45,inactive,adrenal,49080096
WDR45,inactive,spleen,49080096
WDR45,inactive,lung,49080096
WDR45,inactive,liver,49080096
WDR45,inactive,brain_prefrontal_cortex,49080096
WDR45,inactive,brain,49080096
WDR45,inactive,brain10,49080096
WDR45,inactive,brain20,49080096
WDR45,inactive,brain7,49080096
WDR45,inactive,whole_blood,49080096
WDR45,inactive,PBMC,49080096
WDR45,inactive,cord_blood,49080096
WDR45,inactive,blood_spot,49080096
WDR45,inactive,kidney_tubule,49080096
WDR45,inactive,peripheral_blood_leukocytes,49101120
WDR45,inactive,buccal,49101120
WDR45,inactive,buffy_coat,49101120
WDR45,inactive,blood,49101120
WDR45,inactive,saliva,49101120
WDR45,inactive,kidney,49101120
WDR45,inactive,muscle,49101120
WDR45,inactive,subcutaneous_fat,49101120
WDR45,inactive,omentum,49101120
WDR45,inactive,stomach,49101120
WDR45,inactive,hair,49101120
WDR45,inactive,heart,49101120
WDR45,inactive,pancreas,49101120
WDR45,inactive,adrenal,49101120
WDR45,inactive,spleen,49101120
WDR45,inactive,lung,49101120
WDR45,inactive,liver,49101120
WDR45,inactive,brain_prefrontal_cortex,49101120
WDR45,inactive,brain,49101120
WDR45,inactive,brain10,49101120
WDR45,inactive,brain20,49101120
WDR45,inactive,brain7,49101120
WDR45,inactive,whole_blood,49101120
WDR45,inactive,PBMC,49101120
WDR45,inactive,cord_blood,49101120
WDR45,inactive,blood_spot,49101120
WDR45,inactive,kidney_tubule,49101120
GPKOW,inactive,peripheral_blood_leukocytes,49123728
GPKOW,inactive,buccal,49123728
GPKOW,inactive,buffy_coat,49123728
GPKOW,inactive,blood,49123728
GPKOW,uncalled,saliva,49123728
GPKOW,uncalled,kidney,49123728
GPKOW,inactive,muscle,49123728
GPKOW,inactive,subcutaneous_fat,49123728
GPKOW,inactive,omentum,49123728
GPKOW,inactive,stomach,49123728
GPKOW,inactive,hair,49123728
GPKOW,inactive,heart,49123728
GPKOW,inactive,pancreas,49123728
GPKOW,inactive,adrenal,49123728
GPKOW,inactive,spleen,49123728
GPKOW,uncalled,lung,49123728
GPKOW,inactive,liver,49123728
GPKOW,inactive,brain_prefrontal_cortex,49123728
GPKOW,uncalled,brain,49123728
GPKOW,inactive,brain10,49123728
GPKOW,inactive,brain20,49123728
GPKOW,inactive,brain7,49123728
GPKOW,uncalled,whole_blood,49123728
GPKOW,inactive,PBMC,49123728
GPKOW,inactive,cord_blood,49123728
GPKOW,uncalled,blood_spot,49123728
GPKOW,inactive,kidney_tubule,49123728
MAGIX,inactive,peripheral_blood_leukocytes,49163782
MAGIX,inactive,buccal,49163782
MAGIX,variable,buffy_coat,49163782
MAGIX,inactive,blood,49163782
MAGIX,variable,saliva,49163782
MAGIX,inactive,kidney,49163782
MAGIX,inactive,muscle,49163782
MAGIX,inactive,subcutaneous_fat,49163782
MAGIX,inactive,omentum,49163782
MAGIX,inactive,stomach,49163782
MAGIX,inactive,hair,49163782
MAGIX,inactive,heart,49163782
MAGIX,inactive,pancreas,49163782
MAGIX,inactive,adrenal,49163782
MAGIX,inactive,spleen,49163782
MAGIX,inactive,lung,49163782
MAGIX,inactive,liver,49163782
MAGIX,inactive,brain_prefrontal_cortex,49163782
MAGIX,inactive,brain,49163782
MAGIX,inactive,brain10,49163782
MAGIX,inactive,brain20,49163782
MAGIX,inactive,brain7,49163782
MAGIX,inactive,whole_blood,49163782
MAGIX,inactive,PBMC,49163782
MAGIX,inactive,cord_blood,49163782
MAGIX,inactive,blood_spot,49163782
MAGIX,inactive,kidney_tubule,49163782
PLP2,inactive,peripheral_blood_leukocytes,49171836
PLP2,inactive,buccal,49171836
PLP2,inactive,buffy_coat,49171836
PLP2,inactive,blood,49171836
PLP2,inactive,saliva,49171836
PLP2,inactive,kidney,49171836
PLP2,inactive,muscle,49171836
PLP2,inactive,subcutaneous_fat,49171836
PLP2,inactive,omentum,49171836
PLP2,inactive,stomach,49171836
PLP2,inactive,hair,49171836
PLP2,inactive,heart,49171836
PLP2,inactive,pancreas,49171836
PLP2,inactive,adrenal,49171836
PLP2,inactive,spleen,49171836
PLP2,inactive,lung,49171836
PLP2,inactive,liver,49171836
PLP2,inactive,brain_prefrontal_cortex,49171836
PLP2,inactive,brain,49171836
PLP2,inactive,brain10,49171836
PLP2,inactive,brain20,49171836
PLP2,inactive,brain7,49171836
PLP2,inactive,whole_blood,49171836
PLP2,inactive,PBMC,49171836
PLP2,inactive,cord_blood,49171836
PLP2,inactive,blood_spot,49171836
PLP2,inactive,kidney_tubule,49171836
SYP,inactive,peripheral_blood_leukocytes,49200201
SYP,inactive,buccal,49200201
SYP,inactive,buffy_coat,49200201
SYP,inactive,blood,49200201
SYP,inactive,saliva,49200201
SYP,inactive,kidney,49200201
SYP,inactive,muscle,49200201
SYP,inactive,subcutaneous_fat,49200201
SYP,inactive,omentum,49200201
SYP,inactive,stomach,49200201
SYP,inactive,hair,49200201
SYP,inactive,heart,49200201
SYP,inactive,pancreas,49200201
SYP,inactive,adrenal,49200201
SYP,inactive,spleen,49200201
SYP,inactive,lung,49200201
SYP,inactive,liver,49200201
SYP,inactive,brain_prefrontal_cortex,49200201
SYP,inactive,brain,49200201
SYP,inactive,brain10,49200201
SYP,inactive,brain20,49200201
SYP,inactive,brain7,49200201
SYP,inactive,whole_blood,49200201
SYP,inactive,PBMC,49200201
SYP,inactive,cord_blood,49200201
SYP,inactive,blood_spot,49200201
SYP,inactive,kidney_tubule,49200201
CCDC22,inactive,peripheral_blood_leukocytes,49235466
CCDC22,inactive,buccal,49235466
CCDC22,inactive,buffy_coat,49235466
CCDC22,inactive,blood,49235466
CCDC22,inactive,saliva,49235466
CCDC22,inactive,kidney,49235466
CCDC22,inactive,muscle,49235466
CCDC22,inactive,subcutaneous_fat,49235466
CCDC22,inactive,omentum,49235466
CCDC22,inactive,stomach,49235466
CCDC22,inactive,hair,49235466
CCDC22,inactive,heart,49235466
CCDC22,inactive,pancreas,49235466
CCDC22,inactive,adrenal,49235466
CCDC22,inactive,spleen,49235466
CCDC22,inactive,lung,49235466
CCDC22,inactive,liver,49235466
CCDC22,inactive,brain_prefrontal_cortex,49235466
CCDC22,inactive,brain,49235466
CCDC22,inactive,brain10,49235466
CCDC22,inactive,brain20,49235466
CCDC22,inactive,brain7,49235466
CCDC22,inactive,whole_blood,49235466
CCDC22,inactive,PBMC,49235466
CCDC22,inactive,cord_blood,49235466
CCDC22,inactive,blood_spot,49235466
CCDC22,inactive,kidney_tubule,49235466
PPP1R3F,inactive,peripheral_blood_leukocytes,49269842
PPP1R3F,inactive,buccal,49269842
PPP1R3F,inactive,buffy_coat,49269842
PPP1R3F,inactive,blood,49269842
PPP1R3F,inactive,saliva,49269842
PPP1R3F,inactive,kidney,49269842
PPP1R3F,inactive,muscle,49269842
PPP1R3F,inactive,subcutaneous_fat,49269842
PPP1R3F,inactive,omentum,49269842
PPP1R3F,inactive,stomach,49269842
PPP1R3F,inactive,hair,49269842
PPP1R3F,inactive,heart,49269842
PPP1R3F,inactive,pancreas,49269842
PPP1R3F,inactive,adrenal,49269842
PPP1R3F,inactive,spleen,49269842
PPP1R3F,inactive,lung,49269842
PPP1R3F,inactive,liver,49269842
PPP1R3F,inactive,brain_prefrontal_cortex,49269842
PPP1R3F,inactive,brain,49269842
PPP1R3F,inactive,brain10,49269842
PPP1R3F,inactive,brain20,49269842
PPP1R3F,inactive,brain7,49269842
PPP1R3F,inactive,whole_blood,49269842
PPP1R3F,inactive,PBMC,49269842
PPP1R3F,inactive,cord_blood,49269842
PPP1R3F,inactive,blood_spot,49269842
PPP1R3F,inactive,kidney_tubule,49269842
LOC158572,inactive,peripheral_blood_leukocytes,49879355
LOC158572,inactive,buccal,49879355
LOC158572,inactive,buffy_coat,49879355
LOC158572,inactive,blood,49879355
LOC158572,inactive,saliva,49879355
LOC158572,inactive,kidney,49879355
LOC158572,inactive,muscle,49879355
LOC158572,inactive,subcutaneous_fat,49879355
LOC158572,inactive,omentum,49879355
LOC158572,inactive,stomach,49879355
LOC158572,inactive,hair,49879355
LOC158572,inactive,heart,49879355
LOC158572,inactive,pancreas,49879355
LOC158572,inactive,adrenal,49879355
LOC158572,inactive,spleen,49879355
LOC158572,inactive,lung,49879355
LOC158572,inactive,liver,49879355
LOC158572,inactive,brain_prefrontal_cortex,49879355
LOC158572,inactive,brain,49879355
LOC158572,inactive,brain10,49879355
LOC158572,inactive,brain20,49879355
LOC158572,inactive,brain7,49879355
LOC158572,inactive,whole_blood,49879355
LOC158572,inactive,PBMC,49879355
LOC158572,inactive,cord_blood,49879355
LOC158572,inactive,blood_spot,49879355
LOC158572,inactive,kidney_tubule,49879355
CLCN5,inactive,peripheral_blood_leukocytes,49922614
CLCN5,inactive,buccal,49922614
CLCN5,inactive,buffy_coat,49922614
CLCN5,inactive,blood,49922614
CLCN5,inactive,saliva,49922614
CLCN5,inactive,kidney,49922614
CLCN5,inactive,muscle,49922614
CLCN5,inactive,subcutaneous_fat,49922614
CLCN5,inactive,omentum,49922614
CLCN5,inactive,stomach,49922614
CLCN5,inactive,hair,49922614
CLCN5,inactive,heart,49922614
CLCN5,inactive,pancreas,49922614
CLCN5,inactive,adrenal,49922614
CLCN5,inactive,spleen,49922614
CLCN5,inactive,lung,49922614
CLCN5,inactive,liver,49922614
CLCN5,inactive,brain_prefrontal_cortex,49922614
CLCN5,inactive,brain,49922614
CLCN5,inactive,brain10,49922614
CLCN5,inactive,brain20,49922614
CLCN5,inactive,brain7,49922614
CLCN5,inactive,whole_blood,49922614
CLCN5,inactive,PBMC,49922614
CLCN5,inactive,cord_blood,49922614
CLCN5,inactive,blood_spot,49922614
CLCN5,inactive,kidney_tubule,49922614
DGKK,inactive,peripheral_blood_leukocytes,50470721
DGKK,inactive,buccal,50470721
DGKK,inactive,buffy_coat,50470721
DGKK,inactive,blood,50470721
DGKK,inactive,saliva,50470721
DGKK,inactive,kidney,50470721
DGKK,inactive,muscle,50470721
DGKK,inactive,subcutaneous_fat,50470721
DGKK,inactive,omentum,50470721
DGKK,inactive,stomach,50470721
DGKK,inactive,hair,50470721
DGKK,inactive,heart,50470721
DGKK,inactive,pancreas,50470721
DGKK,inactive,adrenal,50470721
DGKK,inactive,spleen,50470721
DGKK,inactive,lung,50470721
DGKK,inactive,liver,50470721
DGKK,inactive,brain_prefrontal_cortex,50470721
DGKK,inactive,brain,50470721
DGKK,inactive,brain10,50470721
DGKK,inactive,brain20,50470721
DGKK,inactive,brain7,50470721
DGKK,inactive,whole_blood,50470721
DGKK,inactive,PBMC,50470721
DGKK,inactive,cord_blood,50470721
DGKK,inactive,blood_spot,50470721
DGKK,inactive,kidney_tubule,50470721
SHROOM4,inactive,peripheral_blood_leukocytes,50814043
SHROOM4,inactive,buccal,50814043
SHROOM4,inactive,buffy_coat,50814043
SHROOM4,variable,blood,50814043
SHROOM4,inactive,saliva,50814043
SHROOM4,inactive,kidney,50814043
SHROOM4,inactive,muscle,50814043
SHROOM4,inactive,subcutaneous_fat,50814043
SHROOM4,inactive,omentum,50814043
SHROOM4,inactive,stomach,50814043
SHROOM4,inactive,hair,50814043
SHROOM4,inactive,heart,50814043
SHROOM4,uncalled,pancreas,50814043
SHROOM4,inactive,adrenal,50814043
SHROOM4,uncalled,spleen,50814043
SHROOM4,uncalled,lung,50814043
SHROOM4,variable,liver,50814043
SHROOM4,inactive,brain_prefrontal_cortex,50814043
SHROOM4,inactive,brain,50814043
SHROOM4,inactive,brain10,50814043
SHROOM4,inactive,brain20,50814043
SHROOM4,inactive,brain7,50814043
SHROOM4,inactive,whole_blood,50814043
SHROOM4,inactive,PBMC,50814043
SHROOM4,inactive,cord_blood,50814043
SHROOM4,inactive,blood_spot,50814043
SHROOM4,inactive,kidney_tubule,50814043
NUDT10,inactive,peripheral_blood_leukocytes,51332828
NUDT10,inactive,buccal,51332828
NUDT10,inactive,buffy_coat,51332828
NUDT10,inactive,blood,51332828
NUDT10,inactive,saliva,51332828
NUDT10,inactive,kidney,51332828
NUDT10,inactive,muscle,51332828
NUDT10,inactive,subcutaneous_fat,51332828
NUDT10,inactive,omentum,51332828
NUDT10,inactive,stomach,51332828
NUDT10,inactive,hair,51332828
NUDT10,inactive,heart,51332828
NUDT10,inactive,pancreas,51332828
NUDT10,inactive,adrenal,51332828
NUDT10,inactive,spleen,51332828
NUDT10,inactive,lung,51332828
NUDT10,inactive,liver,51332828
NUDT10,inactive,brain_prefrontal_cortex,51332828
NUDT10,inactive,brain,51332828
NUDT10,inactive,brain10,51332828
NUDT10,inactive,brain20,51332828
NUDT10,inactive,brain7,51332828
NUDT10,inactive,whole_blood,51332828
NUDT10,inactive,PBMC,51332828
NUDT10,inactive,cord_blood,51332828
NUDT10,inactive,blood_spot,51332828
NUDT10,inactive,kidney_tubule,51332828
FAM156A,inactive,peripheral_blood_leukocytes,52995471
FAM156A,inactive,buccal,52995471
FAM156A,inactive,buffy_coat,52995471
FAM156A,inactive,blood,52995471
FAM156A,inactive,saliva,52995471
FAM156A,inactive,kidney,52995471
FAM156A,inactive,muscle,52995471
FAM156A,inactive,subcutaneous_fat,52995471
FAM156A,inactive,omentum,52995471
FAM156A,inactive,stomach,52995471
FAM156A,inactive,hair,52995471
FAM156A,inactive,heart,52995471
FAM156A,inactive,pancreas,52995471
FAM156A,inactive,adrenal,52995471
FAM156A,inactive,spleen,52995471
FAM156A,inactive,lung,52995471
FAM156A,inactive,liver,52995471
FAM156A,inactive,brain_prefrontal_cortex,52995471
FAM156A,inactive,brain,52995471
FAM156A,inactive,brain10,52995471
FAM156A,inactive,brain20,52995471
FAM156A,inactive,brain7,52995471
FAM156A,inactive,whole_blood,52995471
FAM156A,inactive,PBMC,52995471
FAM156A,inactive,cord_blood,52995471
FAM156A,inactive,blood_spot,52995471
FAM156A,inactive,kidney_tubule,52995471
TSPYL2,inactive,peripheral_blood_leukocytes,53082359
TSPYL2,inactive,buccal,53082359
TSPYL2,inactive,buffy_coat,53082359
TSPYL2,inactive,blood,53082359
TSPYL2,inactive,saliva,53082359
TSPYL2,inactive,kidney,53082359
TSPYL2,inactive,muscle,53082359
TSPYL2,inactive,subcutaneous_fat,53082359
TSPYL2,inactive,omentum,53082359
TSPYL2,inactive,stomach,53082359
TSPYL2,inactive,hair,53082359
TSPYL2,inactive,heart,53082359
TSPYL2,inactive,pancreas,53082359
TSPYL2,inactive,adrenal,53082359
TSPYL2,inactive,spleen,53082359
TSPYL2,inactive,lung,53082359
TSPYL2,inactive,liver,53082359
TSPYL2,inactive,brain_prefrontal_cortex,53082359
TSPYL2,inactive,brain,53082359
TSPYL2,inactive,brain10,53082359
TSPYL2,inactive,brain20,53082359
TSPYL2,inactive,brain7,53082359
TSPYL2,inactive,whole_blood,53082359
TSPYL2,inactive,PBMC,53082359
TSPYL2,inactive,cord_blood,53082359
TSPYL2,inactive,blood_spot,53082359
TSPYL2,inactive,kidney_tubule,53082359
KDM5C,escape,peripheral_blood_leukocytes,53225421
KDM5C,escape,buccal,53225421
KDM5C,escape,buffy_coat,53225421
KDM5C,escape,blood,53225421
KDM5C,escape,saliva,53225421
KDM5C,escape,kidney,53225421
KDM5C,escape,muscle,53225421
KDM5C,escape,subcutaneous_fat,53225421
KDM5C,escape,omentum,53225421
KDM5C,escape,stomach,53225421
KDM5C,escape,hair,53225421
KDM5C,escape,heart,53225421
KDM5C,escape,pancreas,53225421
KDM5C,escape,adrenal,53225421
KDM5C,escape,spleen,53225421
KDM5C,escape,lung,53225421
KDM5C,escape,liver,53225421
KDM5C,escape,brain_prefrontal_cortex,53225421
KDM5C,escape,brain,53225421
KDM5C,escape,brain10,53225421
KDM5C,escape,brain20,53225421
KDM5C,escape,brain7,53225421
KDM5C,escape,whole_blood,53225421
KDM5C,escape,PBMC,53225421
KDM5C,escape,cord_blood,53225421
KDM5C,escape,blood_spot,53225421
KDM5C,escape,kidney_tubule,53225421
IQSEC2,escape,peripheral_blood_leukocytes,53321323
IQSEC2,escape,buccal,53321323
IQSEC2,escape,buffy_coat,53321323
IQSEC2,escape,blood,53321323
IQSEC2,escape,saliva,53321323
IQSEC2,escape,kidney,53321323
IQSEC2,escape,muscle,53321323
IQSEC2,escape,subcutaneous_fat,53321323
IQSEC2,escape,omentum,53321323
IQSEC2,escape,stomach,53321323
IQSEC2,escape,hair,53321323
IQSEC2,escape,heart,53321323
IQSEC2,escape,pancreas,53321323
IQSEC2,escape,adrenal,53321323
IQSEC2,escape,spleen,53321323
IQSEC2,escape,lung,53321323
IQSEC2,escape,liver,53321323
IQSEC2,escape,brain_prefrontal_cortex,53321323
IQSEC2,escape,brain,53321323
IQSEC2,escape,brain10,53321323
IQSEC2,escape,brain20,53321323
IQSEC2,escape,brain7,53321323
IQSEC2,escape,whole_blood,53321323
IQSEC2,escape,PBMC,53321323
IQSEC2,escape,cord_blood,53321323
IQSEC2,escape,blood_spot,53321323
IQSEC2,escape,kidney_tubule,53321323
SMC1A,variable,peripheral_blood_leukocytes,53422668
SMC1A,escape,buccal,53422668
SMC1A,variable,buffy_coat,53422668
SMC1A,escape,blood,53422668
SMC1A,escape,saliva,53422668
SMC1A,escape,kidney,53422668
SMC1A,escape,muscle,53422668
SMC1A,escape,subcutaneous_fat,53422668
SMC1A,escape,omentum,53422668
SMC1A,escape,stomach,53422668
SMC1A,escape,hair,53422668
SMC1A,escape,heart,53422668
SMC1A,escape,pancreas,53422668
SMC1A,escape,adrenal,53422668
SMC1A,escape,spleen,53422668
SMC1A,escape,lung,53422668
SMC1A,variable,liver,53422668
SMC1A,escape,brain_prefrontal_cortex,53422668
SMC1A,escape,brain,53422668
SMC1A,escape,brain10,53422668
SMC1A,escape,brain20,53422668
SMC1A,escape,brain7,53422668
SMC1A,variable,whole_blood,53422668
SMC1A,escape,PBMC,53422668
SMC1A,escape,cord_blood,53422668
SMC1A,escape,blood_spot,53422668
SMC1A,escape,kidney_tubule,53422668
RIBC1,escape,peripheral_blood_leukocytes,53422889
RIBC1,escape,buccal,53422889
RIBC1,escape,buffy_coat,53422889
RIBC1,escape,blood,53422889
RIBC1,escape,saliva,53422889
RIBC1,escape,kidney,53422889
RIBC1,escape,muscle,53422889
RIBC1,escape,subcutaneous_fat,53422889
RIBC1,escape,omentum,53422889
RIBC1,escape,stomach,53422889
RIBC1,escape,hair,53422889
RIBC1,escape,heart,53422889
RIBC1,escape,pancreas,53422889
RIBC1,escape,adrenal,53422889
RIBC1,escape,spleen,53422889
RIBC1,escape,lung,53422889
RIBC1,escape,liver,53422889
RIBC1,escape,brain_prefrontal_cortex,53422889
RIBC1,escape,brain,53422889
RIBC1,escape,brain10,53422889
RIBC1,escape,brain20,53422889
RIBC1,escape,brain7,53422889
RIBC1,escape,whole_blood,53422889
RIBC1,escape,PBMC,53422889
RIBC1,escape,cord_blood,53422889
RIBC1,escape,blood_spot,53422889
RIBC1,escape,kidney_tubule,53422889
HSD17B10,variable,peripheral_blood_leukocytes,53434375
HSD17B10,inactive,buccal,53434375
HSD17B10,variable,buffy_coat,53434375
HSD17B10,inactive,blood,53434375
HSD17B10,inactive,saliva,53434375
HSD17B10,inactive,kidney,53434375
HSD17B10,inactive,muscle,53434375
HSD17B10,inactive,subcutaneous_fat,53434375
HSD17B10,inactive,omentum,53434375
HSD17B10,inactive,stomach,53434375
HSD17B10,inactive,hair,53434375
HSD17B10,inactive,heart,53434375
HSD17B10,inactive,pancreas,53434375
HSD17B10,inactive,adrenal,53434375
HSD17B10,uncalled,spleen,53434375
HSD17B10,uncalled,lung,53434375
HSD17B10,inactive,liver,53434375
HSD17B10,inactive,brain_prefrontal_cortex,53434375
HSD17B10,inactive,brain,53434375
HSD17B10,inactive,brain10,53434375
HSD17B10,inactive,brain20,53434375
HSD17B10,inactive,brain7,53434375
HSD17B10,inactive,whole_blood,53434375
HSD17B10,inactive,PBMC,53434375
HSD17B10,inactive,cord_blood,53434375
HSD17B10,inactive,blood_spot,53434375
HSD17B10,inactive,kidney_tubule,53434375
HUWE1,inactive,peripheral_blood_leukocytes,53686727
HUWE1,uncalled,buccal,53686727
HUWE1,inactive,buffy_coat,53686727
HUWE1,inactive,blood,53686727
HUWE1,inactive,saliva,53686727
HUWE1,uncalled,kidney,53686727
HUWE1,uncalled,muscle,53686727
HUWE1,inactive,subcutaneous_fat,53686727
HUWE1,uncalled,omentum,53686727
HUWE1,uncalled,stomach,53686727
HUWE1,inactive,hair,53686727
HUWE1,uncalled,heart,53686727
HUWE1,uncalled,pancreas,53686727
HUWE1,uncalled,adrenal,53686727
HUWE1,inactive,spleen,53686727
HUWE1,uncalled,lung,53686727
HUWE1,inactive,liver,53686727
HUWE1,inactive,brain_prefrontal_cortex,53686727
HUWE1,uncalled,brain,53686727
HUWE1,inactive,brain10,53686727
HUWE1,inactive,brain20,53686727
HUWE1,inactive,brain7,53686727
HUWE1,inactive,whole_blood,53686727
HUWE1,inactive,PBMC,53686727
HUWE1,inactive,cord_blood,53686727
HUWE1,inactive,blood_spot,53686727
HUWE1,inactive,kidney_tubule,53686727
PHF8,inactive,peripheral_blood_leukocytes,54044173
PHF8,inactive,buccal,54044173
PHF8,inactive,buffy_coat,54044173
PHF8,inactive,blood,54044173
PHF8,inactive,saliva,54044173
PHF8,inactive,kidney,54044173
PHF8,inactive,muscle,54044173
PHF8,inactive,subcutaneous_fat,54044173
PHF8,inactive,omentum,54044173
PHF8,inactive,stomach,54044173
PHF8,inactive,hair,54044173
PHF8,inactive,heart,54044173
PHF8,inactive,pancreas,54044173
PHF8,inactive,adrenal,54044173
PHF8,inactive,spleen,54044173
PHF8,inactive,lung,54044173
PHF8,inactive,liver,54044173
PHF8,inactive,brain_prefrontal_cortex,54044173
PHF8,inactive,brain,54044173
PHF8,inactive,brain10,54044173
PHF8,inactive,brain20,54044173
PHF8,inactive,brain7,54044173
PHF8,inactive,whole_blood,54044173
PHF8,inactive,PBMC,54044173
PHF8,inactive,cord_blood,54044173
PHF8,inactive,blood_spot,54044173
PHF8,inactive,kidney_tubule,54044173
FAM120C,inactive,peripheral_blood_leukocytes,54183280
FAM120C,inactive,buccal,54183280
FAM120C,inactive,buffy_coat,54183280
FAM120C,inactive,blood,54183280
FAM120C,inactive,saliva,54183280
FAM120C,inactive,kidney,54183280
FAM120C,inactive,muscle,54183280
FAM120C,inactive,subcutaneous_fat,54183280
FAM120C,inactive,omentum,54183280
FAM120C,inactive,stomach,54183280
FAM120C,inactive,hair,54183280
FAM120C,inactive,heart,54183280
FAM120C,inactive,pancreas,54183280
FAM120C,inactive,adrenal,54183280
FAM120C,inactive,spleen,54183280
FAM120C,inactive,lung,54183280
FAM120C,inactive,liver,54183280
FAM120C,inactive,brain_prefrontal_cortex,54183280
FAM120C,inactive,brain,54183280
FAM120C,inactive,brain10,54183280
FAM120C,inactive,brain20,54183280
FAM120C,inactive,brain7,54183280
FAM120C,inactive,whole_blood,54183280
FAM120C,inactive,PBMC,54183280
FAM120C,inactive,cord_blood,54183280
FAM120C,inactive,blood_spot,54183280
FAM120C,inactive,kidney_tubule,54183280
WNK3,inactive,peripheral_blood_leukocytes,54358004
WNK3,inactive,buccal,54358004
WNK3,inactive,buffy_coat,54358004
